SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,3011 District Ave,Fairfax,VA,22031,799900,3,3.5,MOSAIC AT MERRIFIELD,1610,791,2013,8,497,200,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Fairfax/3011-District-Ave-22031/home/50277710,BRIGHT MLS,VAFX1143470,N,Y,38.869882,-77.232833
MLS Listing,,Single Family Residential,6662 Barrett Rd,Falls Church,VA,22042,715000,4,3,BEL AIR,1800,45260,2018,8,397,,Active,,,http://www.redfin.com/VA/Falls-Church/6662-Barrett-Rd-22042/home/9563076,BRIGHT MLS,VAFX1143272,N,Y,38.8646839,-77.171969
MLS Listing,,Townhouse,3368 Lakeside View Dr Unit 14-7,Falls Church,VA,22041,449900,2,2.5,WATERS EDGE CONDO,1380,,1985,8,326,595,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/3368-Lakeside-View-Dr-22041/unit-14-7/home/9649391,BRIGHT MLS,VAFX1142854,N,Y,38.8592272,-77.143975
MLS Listing,,Condo/Co-op,2820 Lee Oaks Pl #301,Falls Church,VA,22046,375000,2,2,LEE OAKS,1205,,1985,9,311,320,Active,,,http://www.redfin.com/VA/Falls-Church/2820-Lee-Oaks-Pl-22046/unit-301/home/9553260,BRIGHT MLS,VAFX1143122,N,Y,38.8768765,-77.19668
MLS Listing,,Condo/Co-op,2311 Pimmit Dr #311,Falls Church,VA,22043,195000,1,1,IDYLWOOD TOWERS CONDO,579,,1974,9,337,497,Active,,,http://www.redfin.com/VA/Falls-Church/2311-Pimmit-Dr-22043/unit-311/home/9479375,BRIGHT MLS,VAFX1143120,N,Y,38.8985458,-77.205488
MLS Listing,,Condo/Co-op,2820 Emma Lee St #303,Falls Church,VA,22042,369900,2,2.5,LEE LANDING CONDO,1100,,1990,9,336,325,Active,,,http://www.redfin.com/VA/Falls-Church/2820-Emma-Lee-St-22042/unit-303/home/9544900,BRIGHT MLS,VAFX1141966,N,Y,38.8766352,-77.210536
MLS Listing,,Condo/Co-op,2912 Yarling Ct,Falls Church,VA,22042,280000,1,1,CARR AT NEW PROVIDENCE C,891,,1985,9,314,316,Active,August-2-2020 02:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Falls-Church/2912-Yarling-Ct-22042/home/9549463,BRIGHT MLS,VAFX1141440,N,Y,38.872915,-77.215683
MLS Listing,,Condo/Co-op,3245 Rio Dr #513,Falls Church,VA,22041,199900,1,1,BARCROFT HILLS CONDO,804,,1967,9,249,498,Active,,,http://www.redfin.com/VA/Falls-Church/3245-Rio-Dr-22041/unit-513/home/9645666,BRIGHT MLS,VAFX1143696,N,Y,38.8583856,-77.148882
MLS Listing,,Condo/Co-op,3100 S Manchester St #912,Falls Church,VA,22044,199000,1,1,WOODLAKE TOWERS,785,,1972,9,254,524,Active,,,http://www.redfin.com/VA/Falls-Church/3100-S-Manchester-St-22044/unit-912/home/9569942,BRIGHT MLS,VAFX1143328,N,Y,38.8641887,-77.136544
MLS Listing,,Single Family Residential,6058-A Munson Hill Rd,Falls Church,VA,22044,1100000,5,4.5,MUNSON HILL,5342,22790,2020,9,206,,Active,,,http://www.redfin.com/VA/Falls-Church/6058A-Munson-Hill-Rd-22044/home/145975119,BRIGHT MLS,VAFX1143580,N,Y,38.8617721,-77.142467
MLS Listing,,Townhouse,3033 District Ave #38,Merrifield,VA,22116,1039295,4,4.5,FOUR SEASONS AT MOSAIC,2610,1099,2020,9,398,208,Active,August-2-2020 11:00 AM,August-2-2020 05:00 PM,http://www.redfin.com/VA/Merrifield/3033-District-AVE-22116/unit-38/home/172640157,BRIGHT MLS,VAFX1143576,N,Y,38.87365,-77.23372
MLS Listing,,Condo/Co-op,2829 Kalmia Lee Ct Unit A-301,Falls Church,VA,22042,225000,1,1,KALMIA LEE CONDO,707,,1964,9,318,313,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Falls-Church/2829-Kalmia-Lee-Ct-22042/unit-A-301/home/172547676,BRIGHT MLS,VAFX1143310,N,Y,38.875957,-77.194313
MLS Listing,,Single Family Residential,2321 Chestnut Hill Ave,Falls Church,VA,22043,1450000,5,3.5,CAROLENA,4554,21503,1997,10,318,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/2321-Chestnut-Hill-Ave-22043/home/9467966,BRIGHT MLS,VAFX1142716,N,Y,38.8963761,-77.209303
MLS Listing,,Single Family Residential,3105 Collie Ln,Falls Church,VA,22044,799000,4,4,MUNSON HILL,2731,10847,1955,10,293,,Active,,,http://www.redfin.com/VA/Falls-Church/3105-Collie-Ln-22044/home/9568260,BRIGHT MLS,VAFX1142436,N,Y,38.864228,-77.141426
MLS Listing,,Single Family Residential,3616 Boat Dock Dr,Falls Church,VA,22041,4890000,5,6.5,WILLIAM A AND JULIE S RO,6831,16190,2020,10,716,28,Active,,,http://www.redfin.com/VA/Falls-Church/3616-Boat-Dock-Dr-22041/home/45521658,BRIGHT MLS,VAFX1143294,N,Y,38.844074,-77.143251
MLS Listing,,Condo/Co-op,3336 Spring Ln Unit A-12,Falls Church,VA,22041,250000,2,1,REGENCY AT BAILEYS CROSS,989,,1964,10,253,500,Active,,,http://www.redfin.com/VA/Falls-Church/3336-Spring-Ln-22041/unit-A12/home/17110728,BRIGHT MLS,VAFX1143388,N,Y,38.8543555,-77.127769
MLS Listing,,Single Family Residential,1749 Anderson Rd,Falls Church,VA,22043,1254000,4,3.5,PIMMIT HILLS,3707,11200,2020,10,338,,Active,,,http://www.redfin.com/VA/Falls-Church/1749-Anderson-Rd-22043/home/9396921,BRIGHT MLS,VAFX1143376,N,Y,38.919479,-77.198815
MLS Listing,,Single Family Residential,2418 Caron Ln,Falls Church,VA,22043,894500,5,3,HOLTS FALLS HILL,2700,14498,1977,13,331,,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Falls-Church/2418-Caron-Ln-22043/home/9478496,BRIGHT MLS,VAFX1142670,N,Y,38.8931995,-77.205463
MLS Listing,,Condo/Co-op,3429 Lakeside View Dr Unit 15-3,Falls Church,VA,22041,323000,2,1,WATERS EDGE CONDO,1049,,1985,16,308,595,Active,,,http://www.redfin.com/VA/Falls-Church/3429-Lakeside-View-Dr-22041/unit-15-3/home/9649400,BRIGHT MLS,VAFX1140468,N,Y,38.8583866,-77.143118
MLS Listing,,Single Family Residential,321 E Broad St,Falls Church,VA,22046,1200000,4,3,LAWTON MANOT/SMITHS GRDN,3258,10637,1890,16,368,,Active,,,http://www.redfin.com/VA/Falls-Church/321-E-Broad-St-22046/home/12035837,BRIGHT MLS,VAFA111370,N,Y,38.8793436,-77.166064
MLS Listing,,Single Family Residential,3309 Sleepy Hollow Rd,Falls Church,VA,22044,680000,3,2.5,SLEEPY HOLLOW ESTATES,2207,21781,1957,16,308,,Active,,,http://www.redfin.com/VA/Falls-Church/3309-Sleepy-Hollow-Rd-22044/home/9635953,BRIGHT MLS,VAFX1141194,N,Y,38.8573169,-77.168805
MLS Listing,,Single Family Residential,1737 Gilson St,Falls Church,VA,22043,1239000,7,6.5,PIMMIT HILLS,7774,11677,2006,16,159,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/1737-Gilson-St-22043/home/9396756,BRIGHT MLS,VAFX1136942,N,Y,38.9210923,-77.198343
MLS Listing,,Condo/Co-op,3101 S Manchester St Unit T17,Falls Church,VA,22044,235000,2,2,WOODLAKE TOWERS CONDO,1049,,1972,16,224,703,Active,,,http://www.redfin.com/VA/Falls-Church/3101-S-Manchester-St-22044/unit-T17/home/9570129,BRIGHT MLS,VAFX1141372,N,Y,38.8629017,-77.134725
MLS Listing,,Single Family Residential,7717 Magarity Rd,Falls Church,VA,22043,1350000,6,5.5,PIMMIT HILLS,5223,10294,2015,17,258,,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Falls-Church/7717-Magarity-Rd-22043/home/9459418,BRIGHT MLS,VAFX1141674,N,Y,38.9141768,-77.211436
MLS Listing,,Single Family Residential,219 N Van Buren St,Falls Church,VA,22046,1599000,5,5.5,BROADMONT,3892,13312,2017,17,411,,Active,,,http://www.redfin.com/VA/Falls-Church/219-N-Van-Buren-St-22046/home/12036130,BRIGHT MLS,VAFA111364,N,Y,38.8790651,-77.158874
MLS Listing,,Single Family Residential,900 Park Ave,Falls Church,VA,22046,1649900,5,3,WOODLAND,4163,12502,1890,17,396,,Active,,,http://www.redfin.com/VA/Falls-Church/900-Park-Ave-22046/home/12033554,BRIGHT MLS,VAFA111380,N,Y,38.8902742,-77.180576
MLS Listing,,Condo/Co-op,2836 Annandale Rd #132,Falls Church,VA,22042,259000,3,1,JAMES LEE CONDO,800,,1966,17,324,418,Active,,,http://www.redfin.com/VA/Falls-Church/2836-Annandale-Rd-22042/unit-132/home/171422121,BRIGHT MLS,VAFX1140916,N,Y,38.87556,-77.175029
MLS Listing,,Single Family Residential,5805 Arnet St,Falls Church,VA,22041,474900,3,2,FRANKLYN,1224,8005,1970,17,388,,Active,,,http://www.redfin.com/VA/Falls-Church/5805-Arnet-St-22041/home/9653933,BRIGHT MLS,VAFX1141584,N,Y,38.8432966,-77.130146
MLS Listing,,Single Family Residential,1830 Cherri Dr,Falls Church,VA,22043,650000,0,,PIMMIT HILLS,2804,10336,1953,18,232,,Active,,,http://www.redfin.com/VA/Falls-Church/1830-Cherri-Dr-22043/home/9471211,BRIGHT MLS,VAFX1141322,N,Y,38.9163045,-77.207905
MLS Listing,,Condo/Co-op,2311 Pimmit Dr #818,Falls Church,VA,22043,198000,1,1,IDYLWOOD TOWERS,862,,1974,18,230,630,Active,,,http://www.redfin.com/VA/Falls-Church/2311-Pimmit-Dr-22043/unit-818/home/9479556,BRIGHT MLS,VAFX1135794,N,Y,38.8985458,-77.205488
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 714S,Falls Church,VA,22041,329000,2,2,SKYLINE PLAZA SOUTH COND,1372,,1975,21,240,721,Active,,,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-714S/home/9658111,BRIGHT MLS,VAFX1139278,N,Y,38.84292,-77.113766
MLS Listing,,Condo/Co-op,3800 Powell Ln #705,Falls Church,VA,22041,445000,2,2,LAKESIDE PLAZA CONDO,1252,,1983,21,355,502,Active,,,http://www.redfin.com/VA/Falls-Church/3800-Powell-Ln-22041/unit-705/home/9655545,BRIGHT MLS,VAFX1140808,N,Y,38.8419396,-77.143375
MLS Listing,,Condo/Co-op,2900 Yarling Ct,Falls Church,VA,22042,299000,1,1,CARR AT NEW PROVIDENCE C,894,,1985,22,334,303,Active,,,http://www.redfin.com/VA/Falls-Church/2900-Yarling-Ct-22042/home/9549453,BRIGHT MLS,VAFX1136052,N,Y,38.872915,-77.215683
MLS Listing,,Single Family Residential,7401 Tower St,Falls Church,VA,22046,1675000,6,6.5,POPLAR HEIGHTS,5158,11431,2020,22,325,,Active,,,http://www.redfin.com/VA/Falls-Church/7401-Tower-St-22046/home/9550283,BRIGHT MLS,VAFX1140558,N,Y,38.8880437,-77.199893
MLS Listing,,Single Family Residential,7019 Aronow Dr,Falls Church,VA,22042,685500,4,3,CITY PARK HOMES,1350,10497,1948,22,508,,Active,,,http://www.redfin.com/VA/Falls-Church/7019-Aronow-Dr-22042/home/9556336,BRIGHT MLS,VAFX1140048,N,Y,38.8681921,-77.187854
MLS Listing,,Condo/Co-op,7023 Haycock Rd Unit M,Falls Church,VA,22043,574000,2,2,GATES OF WESTFALLS CONDO,1256,,1994,23,457,598,Active,,,http://www.redfin.com/VA/Falls-Church/7023-Haycock-Rd-22043/unit-M/home/143285568,BRIGHT MLS,VAFX1138786,N,Y,38.897295,-77.186905
MLS Listing,,Condo/Co-op,3021 Nicosh Cir #1103,Falls Church,VA,22042,299900,1,1,HIGH POINTE AT JEFFERSON,737,,2000,24,407,346,Active,,,http://www.redfin.com/VA/Falls-Church/3021-Nicosh-Cir-22042/unit-1103/home/9850157,BRIGHT MLS,VAFX1139598,N,Y,38.8692066,-77.221781
MLS Listing,,Single Family Residential,2040 Pimmit Dr,Falls Church,VA,22043,1475000,5,4.5,PIMMIT HILLS,5696,11774,2019,24,259,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/2040-Pimmit-Dr-22043/home/9472056,BRIGHT MLS,VAFX1139670,N,Y,38.9074975,-77.198276
MLS Listing,,Single Family Residential,2311 Chestnut Hill Ave,Falls Church,VA,22043,1290000,5,5,CHESTNUT HILL,5711,15853,2006,25,226,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/2311-Chestnut-Hill-Ave-22043/home/12072314,BRIGHT MLS,VAFX1136754,N,Y,38.8973502,-77.208674
MLS Listing,,Single Family Residential,7411 Nigh Rd,Falls Church,VA,22043,1595000,6,5,MICKLERS ADDITION TO PIM,6689,19795,2020,25,238,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/7411-Nigh-Rd-22043/home/9471608,BRIGHT MLS,VAFX1139674,N,Y,38.9077993,-77.202711
MLS Listing,,Condo/Co-op,8002 Chanute Pl #15,Falls Church,VA,22042,249900,2,1,YORKTOWNE SQUARE CONDO,934,,1966,28,268,546,Active,,,http://www.redfin.com/VA/Falls-Church/8002-Chanute-Pl-22042/unit-15/home/167055127,BRIGHT MLS,VAFX1139192,N,Y,38.872326,-77.221094
MLS Listing,,Single Family Residential,6912 Westlawn Dr E,Falls Church,VA,22042,499990,2,1,WEST LAWN,1023,7800,1950,29,489,,Active,,,http://www.redfin.com/VA/Falls-Church/6912-Westlawn-Dr-22042/home/9562309,BRIGHT MLS,VAFX1138840,N,Y,38.8652773,-77.184035
MLS Listing,,Condo/Co-op,7316 Lee Hwy #104,Falls Church,VA,22046,199999,1,1,TIMBERLANE VILLAGE GARDE,671,,1962,30,298,390,Active,,,http://www.redfin.com/VA/Falls-Church/7316-Lee-Hwy-22046/unit-104/home/143496498,BRIGHT MLS,VAFX1138178,N,Y,38.8774107,-77.195199
MLS Listing,,Single Family Residential,6515 Manor Ridge Ct,Falls Church,VA,22043,1799999,5,5.5,CRIMMINS SUBDIVISION,6016,6831,2016,30,299,95,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Falls-Church/6515-Manor-Ridge-Ct-22043/home/109681232,BRIGHT MLS,VAFX1138926,N,Y,38.9038173,-77.165072
MLS Listing,,Condo/Co-op,2800 Emma Lee St #101,Falls Church,VA,22042,355000,2,2,LEE LANDING CONDO,1107,,1990,30,321,325,Active,,,http://www.redfin.com/VA/Falls-Church/2800-Emma-Lee-St-22042/unit-101/home/9544783,BRIGHT MLS,VAFX1138602,N,Y,38.8775899,-77.209684
MLS Listing,,Single Family Residential,2004 Griffith Rd,Falls Church,VA,22043,850000,4,2.5,REGISTERS ADDITION TO PI,2104,10973,1953,31,404,,Active,,,http://www.redfin.com/VA/Falls-Church/2004-Griffith-Rd-22043/home/9472338,BRIGHT MLS,VAFX1138718,N,Y,38.9101059,-77.199713
MLS Listing,,Condo/Co-op,2230 George C Marshall Dr #422,Falls Church,VA,22043,368900,2,2,RENAISSANCE 2230 CONDO,1074,,1987,31,343,583,Active,,,http://www.redfin.com/VA/Falls-Church/2230-George-C-Marshall-Dr-22043/unit-422/home/9849425,BRIGHT MLS,VAFX1136556,N,Y,38.9009108,-77.213763
MLS Listing,,Townhouse,2165 Kings Garden Way,Falls Church,VA,22043,793000,5,3.5,DOMINION,3522,2783,1986,32,225,126,Active,,,http://www.redfin.com/VA/Falls-Church/2165-Kings-Garden-Way-22043/home/9461867,BRIGHT MLS,VAFX1138238,N,Y,38.9034096,-77.20955
MLS Listing,,Single Family Residential,6641 Kerns Rd,Falls Church,VA,22042,675000,4,2,GARNER ACRES,2410,22638,1956,33,280,,Active,,,http://www.redfin.com/VA/Falls-Church/6641-Kerns-Rd-22042/home/9635871,BRIGHT MLS,VAFX1136212,N,Y,38.8585553,-77.172713
MLS Listing,,Single Family Residential,2124 Mckay St,Falls Church,VA,22043,2199888,7,7,SOUTHAMPTON,9345,15750,2020,33,235,,Active,,,http://www.redfin.com/VA/Falls-Church/2124-McKay-St-22043/home/9472113,BRIGHT MLS,VAFX1138136,N,Y,38.9047824,-77.190819
MLS Listing,,Condo/Co-op,3709 S George Mason Dr #813,Falls Church,VA,22041,319000,2,2,SKYLINE HOUSE CONDO,1373,,1980,33,232,619,Active,,,http://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-813/home/9659215,BRIGHT MLS,VAFX1137890,N,Y,38.8422614,-77.116106
MLS Listing,,Single Family Residential,6516 Lakeview Dr,Falls Church,VA,22041,1299000,4,3,LAKE BARCROFT,2518,29650,1955,36,516,34,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/6516-Lakeview-Dr-22041/home/9641971,BRIGHT MLS,VAFX1136794,N,Y,38.8458676,-77.167367
MLS Listing,,Single Family Residential,7307 Allan Ave,Falls Church,VA,22046,1499900,5,6.5,POPLAR HEIGHTS,8383,13807,2006,37,179,,Active,,,http://www.redfin.com/VA/Falls-Church/7307-Allan-Ave-22046/home/9550203,BRIGHT MLS,VAFX1135220,N,Y,38.8878547,-77.197467
MLS Listing,,Condo/Co-op,3705 George Mason Dr S Unit 1116S,Falls Church,VA,22041,250000,1,1,SKYLINE PLAZA S CONDO,952,,1975,37,263,446,Active,,,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1116S/home/9658281,BRIGHT MLS,VAFX1136746,N,Y,38.84292,-77.113766
MLS Listing,,Single Family Residential,208 E Jefferson St,Falls Church,VA,22046,1649000,5,4.5,CROSSMAN ESTATE,4793,11966,1999,38,344,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/208-E-Jefferson-St-22046/home/12036449,BRIGHT MLS,VAFA111298,N,Y,38.8836313,-77.163458
MLS Listing,,Condo/Co-op,3709 S George Mason Dr Unit 412 E,Falls Church,VA,22041,299000,2,1.5,SKYLINE HOUSE,1286,,1980,39,233,600,Active,,,http://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-412/home/167108681,BRIGHT MLS,VAFX1136822,N,Y,38.8422539,-77.116104
MLS Listing,,Single Family Residential,1915 Pice Pl,Falls Church,VA,22043,1620000,7,6.5,PIMMIT HILLS,7029,11996,2020,43,230,,Active,,,http://www.redfin.com/VA/Falls-Church/1915-Pice-Pl-22043/home/9472794,BRIGHT MLS,VAFX1122482,N,Y,38.9137835,-77.191987
MLS Listing,,Single Family Residential,308 Poplar Dr,Falls Church,VA,22046,2100000,6,6.5,ROBINSON/TRACY/GIBSON PL,6381,17372,1948,45,329,,Active,,,http://www.redfin.com/VA/Falls-Church/308-Poplar-Dr-22046/home/12035260,BRIGHT MLS,VAFA111226,N,Y,38.8809828,-77.18983
MLS Listing,,Vacant Land,3434 Malbrook Dr,Falls Church,VA,22044,1175000,,,SLEEPY HOLLOW RD,,46522,,45,,,Active,,,http://www.redfin.com/VA/Falls-Church/3434-Malbrook-Dr-22044/home/112963631,BRIGHT MLS,VAFX1135066,N,Y,38.850665,-77.167633
MLS Listing,,Condo/Co-op,2300 Pimmit Dr #709,Falls Church,VA,22043,299900,3,2,IDYLWOOD TOWERS CONDO,1407,,1974,45,213,972,Active,,,http://www.redfin.com/VA/Falls-Church/2300-Pimmit-Dr-22043/unit-709/home/9479955,BRIGHT MLS,VAFX1132928,N,Y,38.8992854,-77.207738
MLS Listing,,Single Family Residential,2905 Random Rd,Falls Church,VA,22042,1490000,5,4.5,CHARLES W LEE SR ESTATE,4387,21780,2019,46,340,,Active,,,http://www.redfin.com/VA/Falls-Church/2905-Random-Rd-22042/home/9560308,BRIGHT MLS,VAFX1132752,N,Y,38.8732631,-77.171781
MLS Listing,,Condo/Co-op,8191 Strawberry Ln Unit 218S,Falls Church,VA,22042,375000,1,1,VANTAGE AT MERRIFIELD TO,740,,2007,47,507,222,Active,,,http://www.redfin.com/VA/Falls-Church/8191-Strawberry-Ln-22042/unit-218S/home/17111123,BRIGHT MLS,VAFX1134728,N,Y,38.872092,-77.227897
MLS Listing,,Condo/Co-op,5501 Seminary Rd Unit 2303S,Falls Church,VA,22041,248000,1,1,SKYLINE SQUARE CONDO,970,,1982,47,256,410,Active,,,http://www.redfin.com/VA/Falls-Church/5501-Seminary-Rd-22041/unit-2303S/home/9662079,BRIGHT MLS,VAFX1132974,N,Y,38.841973,-77.120213
MLS Listing,,Single Family Residential,3219 Valley Ln,Falls Church,VA,22044,1995000,6,5,RAVENWOOD,6600,50965,1959,49,302,,Active,,,http://www.redfin.com/VA/Falls-Church/3219-Valley-Ln-22044/home/9643529,BRIGHT MLS,VAFX1133494,N,Y,38.8594769,-77.161323
MLS Listing,,Single Family Residential,3352 Annandale Rd,Falls Church,VA,22042,999900,4,3.5,RAYMONDALE,3920,10907,2019,49,255,,Active,,,http://www.redfin.com/VA/Falls-Church/3352-Annandale-Rd-22042/home/145176925,BRIGHT MLS,VAFX1134390,N,Y,38.8540722,-77.194188
MLS Listing,,Townhouse,0 Morris St,Falls Church,VA,22043,899900,4,3.5,LEE LANDING PARK,2458,1767,2020,57,366,70,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Falls-Church/Morris-St-22043/home/172392125,BRIGHT MLS,VAFX1132786,N,Y,38.8774296,-77.208517
MLS Listing,,Condo/Co-op,6001 Arlington Blvd #305,Falls Church,VA,22044,250000,2,2,WOODLAKE TOWERS CONDO,1054,,1970,58,237,700,Active,,,http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-305/home/9568793,BRIGHT MLS,VAFX1130108,N,Y,38.8651747,-77.137586
MLS Listing,,Condo/Co-op,7360 Lee Hwy #201,Falls Church,VA,22046,199999,1,1,TIMBERLANE VILLAGE GARDE,671,,1962,58,298,370,Active,,,http://www.redfin.com/VA/Falls-Church/7360-Lee-Hwy-22046/unit-201/home/143715812,BRIGHT MLS,VAFX1128702,N,Y,38.879451,-77.196099
MLS Listing,,Single Family Residential,3538 Slade Run Dr,Falls Church,VA,22042,1895000,6,6,HOLMES RUN PARK,6100,22276,2020,64,311,,Active,,,http://www.redfin.com/VA/Falls-Church/3538-Slade-Run-Dr-22042/home/9636216,BRIGHT MLS,VAFX1125394,N,Y,38.8487997,-77.178195
MLS Listing,,Single Family Residential,3510 Georges Ln,Falls Church,VA,22044,1398999,5,7,MARI DALE,7759,24076,2006,64,180,,Active,,,http://www.redfin.com/VA/Falls-Church/3510-Georges-Ln-22044/home/9636114,BRIGHT MLS,VAFX1129204,N,Y,38.847741,-77.172107
MLS Listing,,Single Family Residential,6100 Munson Hill Rd,Falls Church,VA,22044,1075000,9,6,MUNSON HILL,4485,14766,2010,65,240,,Active,,,http://www.redfin.com/VA/Falls-Church/6100-Munson-Hill-Rd-22044/home/9568173,BRIGHT MLS,VAFX1130794,N,Y,38.8621031,-77.144517
MLS Listing,,Single Family Residential,7627 Lisle Ave,Falls Church,VA,22043,1399500,8,8.5,PIMMIT HILLS,7234,10075,2016,68,193,,Active,,,http://www.redfin.com/VA/Falls-Church/7627-Lisle-Ave-22043/home/9459699,BRIGHT MLS,VAFX1120384,N,Y,38.9121556,-77.210224
MLS Listing,,Single Family Residential,7715 Lunceford Ln,Falls Church,VA,22043,614900,3,2,PIMMIT HILLS,1196,10602,1952,79,514,,Active,,,http://www.redfin.com/VA/Falls-Church/7715-Lunceford-Ln-22043/home/9459395,BRIGHT MLS,VAFX1128130,N,Y,38.9131229,-77.211706
MLS Listing,,Single Family Residential,2817 Winchester Way,Falls Church,VA,22042,629990,4,3.5,MASON TERRACE,2069,5812,1944,81,304,,Active,,,http://www.redfin.com/VA/Falls-Church/2817-Winchester-Way-22042/home/9554339,BRIGHT MLS,VAFX1124772,N,Y,38.8762654,-77.178824
MLS Listing,,Single Family Residential,7301 Brad St,Falls Church,VA,22042,798999,5,5,RAYMONDALE,3775,12270,2015,84,212,,Active,,,http://www.redfin.com/VA/Falls-Church/7301-Brad-St-22042/home/9632478,BRIGHT MLS,VAFX1127248,N,Y,38.8559944,-77.196019
MLS Listing,,Single Family Residential,521 East Broad St,Falls Church,VA,22046,1499990,5,4.5,BROADMONT,3716,11592,2020,85,404,,Active,,,http://www.redfin.com/VA/Falls-Church/521-E-Broad-St-22046/home/171561437,BRIGHT MLS,VAFA111156,N,Y,38.8774846,-77.162419
MLS Listing,,Single Family Residential,6522 Columbia Pike,Falls Church,VA,22041,664000,4,3,BARCROFT HILLS,2065,10074,1954,87,322,,Active,,,http://www.redfin.com/VA/Falls-Church/6522-Columbia-Pike-22041/home/9651253,BRIGHT MLS,VAFX1125782,N,Y,38.8382238,-77.166198
MLS Listing,,Condo/Co-op,2230 George C Marshall Dr #127,Falls Church,VA,22043,379000,2,2,RENAISSANCE 2230 CONDO,1049,,1987,99,361,581,Active,,,http://www.redfin.com/VA/Falls-Church/2230-George-C-Marshall-Dr-22043/unit-127/home/9849373,BRIGHT MLS,VAFX1124884,N,Y,38.9009108,-77.213763
MLS Listing,,Single Family Residential,1906 Hillside Dr,Falls Church,VA,22043,1199000,4,3.5,PIMMIT HILLS,3462,11039,2020,100,346,,Active,,,http://www.redfin.com/VA/Falls-Church/1906-Hillside-Dr-22043/home/9473034,BRIGHT MLS,VAFX1124684,N,Y,38.9140057,-77.197961
MLS Listing,,Townhouse,3005 Seven Oaks Pl,Falls Church,VA,22042,620000,4,3.5,SEVEN OAKS SEC 1,1772,1672,1980,107,350,75,Active,,,http://www.redfin.com/VA/Falls-Church/3005-Seven-Oaks-Pl-22042/home/9565841,BRIGHT MLS,VAFX1123320,N,Y,38.870904,-77.159273
MLS Listing,,Single Family Residential,2302 Brilyn Pl,Falls Church,VA,22046,1695000,6,6.5,BRILYN PARK,5492,11375,2020,110,309,,Active,,,http://www.redfin.com/VA/Falls-Church/2302-Brilyn-Pl-22046/home/9481180,BRIGHT MLS,VAFX1122854,N,Y,38.8983709,-77.174949
MLS Listing,,Single Family Residential,7305 Hughes Ct,Falls Church,VA,22046,1625000,6,6.5,POPLAR HEIGHTS,6090,9422,2020,118,267,,Active,,,http://www.redfin.com/VA/Falls-Church/7305-Hughes-Ct-22046/home/9551751,BRIGHT MLS,VAFX1121608,N,Y,38.8888037,-77.196973
MLS Listing,,Single Family Residential,1927 Cherri Dr,Falls Church,VA,22043,1189000,4,3.5,PIMMIT HILLS,3309,10270,2020,121,359,,Active,,,http://www.redfin.com/VA/Falls-Church/1927-Cherri-Dr-22043/home/9470712,BRIGHT MLS,VAFX1121108,N,Y,38.9120848,-77.20416
